record_origin,#,card_id,البنك (عربي),البنك (إنجليزي),نوع الكيان,اسم البطاقة,الشبكة,الفئة/المستوى,فئة الحساب,برنامج الولاء,نوع المكافأة,نوع المنتج,شريك فرسان؟,مستوى الثقة (calcTier),الرسوم السنوية (كما وردت),تصنيف الرسوم,أبرز المزايا/الملاحظات,مصدر البيانات,تاريخ آخر مراجعة,ملاحظة للفريق,chrome_exact_id_evidence,identity_status,bank_section,card_name,network,tier,account_segment,loyalty_program,reward_type,product_type,calc_tier,annual_fee,benefits,source,source_date,source_file,table_no,row_no
original_master,164,SNB-04,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Alahli Wessam Gold Credit Card - World Gold,,وسام ذهبية / World Gold,عادي,-,,بطاقة ائتمانية,,estimated,"1,000 ريال (300 إضافية)",غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-cc-only.pdf,2026-07-28,مؤكد: APR 35.09% (نفس مجموعة Wessam Platinum)، نقاط 2.0/2.5.,"{""card_id"": ""SNB-04"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""AlAhli Wessam Platinum Credit Card - World"", ""network"": ""Mastercard World \""Wessam Platinum\"" / VISA Infinite \""Platinum\"""", ""tier"": ""World/Infinite (شريحة Wessam)"", ""account_segment"": ""مشروط بعضوية \""Wessam\"""", ""loyalty_program"": ""LAK Rewards"", ""reward_type"": ""نقاط LAK"", ""product_type"": ""ائتمانية"", ""calc_tier"": ""estimated (الرسم السنوي فقط مؤكد، APR/معدل الشراء غير مذكورين بالمصدر)"", ""annual_fee"": ""1500 ريال"", ""benefits"": ""مزايا سفر Wessam أعلى مستوى"", ""source"": ""/en/.../alahli-credit-card-world + PDF ص25"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""4""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,165,SNB-05,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Alahli Cashback Credit Card,,كاش باك,,بدون برنامج ولاء - استرداد نقدي مباشر,كاش باك,بطاقة ائتمانية,,estimated,مجاني (100 إضافية),غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-cc-only.pdf,2026-07-28,"مؤكد: APR 32.84%. كاش باك بشرائح مبلغ العملية: 0.5%/1%/2% (حسب 500-4999/5000-9999/10,000+).","{""card_id"": ""SNB-05"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""AlAhli Cashback Credit Card"", ""network"": ""Mastercard Platinum"", ""tier"": ""Platinum Cashback"", ""account_segment"": ""متاح لكل العملاء (نص صريح \""Available to all customers\"")"", ""loyalty_program"": ""لا يوجد (كاش باك مباشر)"", ""reward_type"": ""كاش باك بشرائح + تسريع 20% لفئات مُسمّاة"", ""product_type"": ""ائتمانية كاش باك"", ""calc_tier"": ""precise"", ""annual_fee"": ""مجانية (Free)"", ""benefits"": ""استرداد نقدي حتى 2%، بدون رسوم سنوية"", ""source"": ""/en/.../alahli-cashback-credit-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""5""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,166,SNB-06,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,AlAhli Cashback Premium Credit Card,,كاش باك بريميوم,,بدون برنامج ولاء - استرداد نقدي مباشر,كاش باك,بطاقة ائتمانية,,estimated,200 ريال,غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-cc-only.pdf,2026-07-28,أقوى مرشح لـ precise بهذه الدفعة: APR 41.59%، كاش باك فئوي كامل (وقود 11% سقف100، مطاعم/بقالة/صيدليات 5% سقف200، دولي 2%، أخرى 0.7%) — تنقصه فقط benefits/bonusMilestones لاستيفاء المعيار الصارم.,"{""card_id"": ""SNB-06"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""AlAhli Cashback Premium Credit Card"", ""network"": ""Mastercard World"", ""tier"": ""World Cashback Premium"", ""account_segment"": ""متاح لكل العملاء"", ""loyalty_program"": ""لا يوجد"", ""reward_type"": ""كاش باك MCC حقيقي (وقود/مطاعم/بقالة/صيدليات)"", ""product_type"": ""ائتمانية كاش باك"", ""calc_tier"": ""precise"", ""annual_fee"": ""200 ريال"", ""benefits"": ""كاش باك حتى 11% بمحطات الوقود، بدون سقف على \""Other\""/الدولي"", ""source"": ""/en/.../alahli-cashback-premium-credit-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""6""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,167,SNB-07,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,UEFA Champions League Credit Card,,شراكة UEFA,,-,,بطاقة ائتمانية,,estimated,مجاني (100 إضافية),غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-cc-only.pdf,2026-07-28,⚠ اكتشاف: هذه البطاقة ليست منتج مكافآت مستقل — النص الرسمي يجمعها صراحة بنفس صف Cashback Platinum بتصميم بصري UEFA فقط. نفس أرقام SNB-05 حرفيًا.,"{""card_id"": ""SNB-07"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""UEFA Champions League Credit Card"", ""network"": ""Mastercard (نفس فئة Platinum Cashback)"", ""tier"": ""Platinum Cashback (تصميم UEFA)"", ""account_segment"": ""متاح لكل شرائح العملاء"", ""loyalty_program"": ""لا يوجد"", ""reward_type"": ""كاش باك بنفس شرائح SNB-05"", ""product_type"": ""ائتمانية كاش باك"", ""calc_tier"": ""precise (مع ⚠ تعارض في رسم المعاملة الدولية)"", ""annual_fee"": ""مجانية"", ""benefits"": ""نفس مزايا Cashback + تصميم UEFA حصري"", ""source"": ""/en/.../uefa-champions-league-cashback-cc"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""7""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,168,SNB-08,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Alfursan Credit Card - Platinum,,الفرسان بلاتينيوم (أميال),عادي,برنامج الفرسان (Alfursan - Saudia),أميال,بطاقة ائتمانية,نعم,precise,غير متوفر على الموقع,غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),BICC CARD_DB (مبني من مصادر متعددة، انظر ورقة سجل التعارضات),2026-07-28,إثراء: APR 36.47% (حد 350 ريال رسوم) — بيانات جديدة، لا تعارض.,"{""card_id"": ""SNB-08"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""Al Fursan Credit Card - Platinum"", ""network"": ""VISA Platinum"", ""tier"": ""Platinum"", ""account_segment"": ""متاح لكل شرائح العملاء (نص صريح)"", ""loyalty_program"": ""AlFursan Miles (برنامج السعودية)"", ""reward_type"": ""أميال لكل مبلغ إنفاق (محلي/دولي منفصل)"", ""product_type"": ""ائتمانية"", ""calc_tier"": ""precise"", ""annual_fee"": ""350 ريال"", ""benefits"": ""3 ريال=ميل محليًا ودوليًا"", ""source"": ""/en/.../alfursan-credit-card-platinum + PDF ص31-32"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""8""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,169,SNB-09,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Alfursan Credit Card - Infinite,,الفرسان إنفينيت (أميال),مميز,برنامج الفرسان (Alfursan - Saudia),أميال,بطاقة ائتمانية,نعم,precise,غير متوفر على الموقع,غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),BICC CARD_DB (مبني من مصادر متعددة، انظر ورقة سجل التعارضات),2026-07-28,إثراء: APR 44.65% (حد 750 ريال رسوم) — بيانات جديدة، لا تعارض.,"{""card_id"": ""SNB-09"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""Alfursan Credit Card - Infinite"", ""network"": ""VISA Infinite"", ""tier"": ""Infinite (عادية، ليست \""Infinite Privilege\"")"", ""account_segment"": ""متاح لكل شرائح العملاء (نص صريح بالمصدر، رغم أنه غير معتاد لشريحة Infinite)"", ""loyalty_program"": ""AlFursan Miles"", ""reward_type"": ""أميال لكل مبلغ إنفاق"", ""product_type"": ""ائتمانية"", ""calc_tier"": ""precise (الرسم/الأميال)، estimated (CC purchase rate/الحد الأدنى للسداد غير مذكورين لهذه الشريحة)"", ""annual_fee"": ""750 ريال"", ""benefits"": ""3 ريال=ميل محليًا، 2 ريال=ميل دوليًا (أفضل من Platinum دوليًا)"", ""source"": ""/en/.../alfursan-credit-card-infinite + PDF ص31-32"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""9""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,170,SNB-10,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Global Multi Currency Credit Card,,عملات متعددة,,-,,بطاقة ائتمانية,,estimated,150 ريال (Mass/Wessam Gold) — مجاني (Wessam Platinum/Elite/Private),غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-cc-only.pdf,2026-07-28,مؤكد: APR 38.26%/35.09%. عمليات دولية 0% (فريد بين كل بطاقات SNB). نقاط 1.0 محلي / 1 لكل 3 ريال دولي.,"{""card_id"": ""SNB-10"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""Global Multi Currency Credit Card – World Elite Flex"", ""network"": ""Mastercard \""World Elite Flex\"""", ""tier"": ""World Elite Flex (ملاحظة: ليست بالضرورة \""فائقة التميز/دعوة حصرية\"" فعليًا — انظر الملاحظات)"", ""account_segment"": ""متاح لعملاء Mass (برسم) ومجانية لـ Wessam Platinum/Elite/Private"", ""loyalty_program"": ""LAK Rewards"", ""reward_type"": ""نقاط LAK (1pt/1SAR محلي تقريبًا حسب صنف World)"", ""product_type"": ""ائتمانية متعددة العملات"", ""calc_tier"": ""precise"", ""annual_fee"": ""172.5 ريال شامل الضريبة (Mass وWessam Gold) / مجانية (Wessam Platinum وElite وPrivate)"", ""benefits"": ""صفر رسوم صرف عملة (0% International Transaction Fee)، سعر دولار ثابت 3.7500"", ""source"": ""/en/.../global-multi-currency-credit-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""10""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,171,SNB-11,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,Flexi Credit Card,,مرنة,,-,,بطاقة ائتمانية,,estimated,لا رسوم سنوية برقم فعلي مذكور,غير متوفر على الموقع,غير متوفر نصياً على الموقع (المحتوى معروض كصور تسويقية),cc-en-terms-and-conditions-form-2026-with-flexi.pdf (ملحق Flexi منفصل، 13 صفحة),2026-07-28,منتج مختلف جوهريًا: بطاقة افتراضية بالكامل (Apple Pay/mada Pay فقط)، لا بطاقة إضافية، آلية تقسيط 25%×4 دفعات (فوري+30+60+90 يوم) بلا هامش ربح/APR مذكور إطلاقًا — خاصية المنتج نفسه (Buy-Now-Pay-Later شرعي)، ليست نقص بحث.,"{""card_id"": ""SNB-11"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""Flexi Credit Card"", ""network"": ""غير مذكورة صراحة (Shariah compliant)"", ""tier"": ""—"", ""account_segment"": ""متاح لكل شرائح العملاء"", ""loyalty_program"": ""لا يوجد مذكور"", ""reward_type"": ""تقسيط 4 دفعات بدون فوائد"", ""product_type"": ""ائتمانية تقسيط (Charge-type)"", ""calc_tier"": ""precise"", ""annual_fee"": ""صفر (ZERO annual fee)"", ""benefits"": ""صفر APR على المعاملات المحلية داخل المملكة"", ""source"": ""/en/.../flexi-credit-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""11""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,172,SNB-12,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,AlAhli Prepaid - Platinum,,بلاتينيوم (مسبقة الدفع),عادي,نقاط LAK,نقاط,مسبقة الدفع (Prepaid),,estimated,غير متوفر على الموقع,غير متوفر على الموقع,بطاقة مسبقة الدفع تكتسب نقاط LAK — راجع ورقة 'معدلات الاكتساب' لمعدل الاكتساب الدقيق.,BICC CARD_DB (مبني من مصادر متعددة، انظر ورقة سجل التعارضات),2026-07-22,أُضيفت بتحديث بيانات معدل الاكتساب المقدَّم من المستخدم (2026-07-22).,"{""card_id"": ""SNB-12"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""SNBPlay Prepaid Card"", ""network"": ""— (بطاقة مسبقة الدفع)"", ""tier"": ""Gold"", ""account_segment"": ""غير محدد صراحة (تسويق لفئة \""الشباب/اللاعبين\"")"", ""loyalty_program"": ""LAK Rewards"", ""reward_type"": ""نقاط LAK + مضاعفة بمتاجر الألعاب"", ""product_type"": ""مسبقة الدفع"", ""calc_tier"": ""precise"", ""annual_fee"": ""50 ريال (عرض ترويجي: مجانية للسنة الأولى 11 يوليو - 11 سبتمبر ضمن شراكة EWC)"", ""benefits"": ""تصميم بطاقة قابل للتغيير (50+ تصميم)"", ""source"": ""/en/.../snbplay-prepaid-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""12""}",exact_id_linked,,,,,,,,,,,,,,,,
original_master,173,SNB-13,البنك الأهلي السعودي (SNB),Saudi National Bank,bank,AlAhli Prepaid - Saudi National Team Edition,,إصدار المنتخب السعودي (مسبقة الدفع),عادي,نقاط LAK,نقاط,مسبقة الدفع (Prepaid),,estimated,غير متوفر على الموقع,غير متوفر على الموقع,بطاقة مسبقة الدفع تكتسب نقاط LAK — راجع ورقة 'معدلات الاكتساب' لمعدل الاكتساب الدقيق.,BICC CARD_DB (مبني من مصادر متعددة، انظر ورقة سجل التعارضات),2026-07-22,أُضيفت بتحديث بيانات معدل الاكتساب المقدَّم من المستخدم (2026-07-22).,"{""card_id"": ""SNB-13"", ""bank_section"": ""البنك الأهلي السعودي :"", ""card_name"": ""AlAhli Prepaid Card (Saudi National Team Edition)"", ""network"": ""—"", ""tier"": ""Gold (حسب جدول LAK)"", ""account_segment"": ""عادي"", ""loyalty_program"": ""LAK Rewards"", ""reward_type"": ""نقاط LAK"", ""product_type"": ""مسبقة الدفع"", ""calc_tier"": ""precise"", ""annual_fee"": ""مجانية (إصدار وسنوي)"", ""benefits"": ""سحب دولي 30 ريال/عملية، صرف عملة حتى 2.75%"", ""source"": ""/en/.../alahli-prepaid-card"", ""source_date"": ""2026-07-29"", ""source_file"": ""Credit Cards Terms and Conditions/03. Cards information from Claude Chrome prompt V4.md"", ""table_no"": ""1"", ""row_no"": ""13""}",exact_id_linked,,,,,,,,,,,,,,,,
